cell_specimen_id,MTG_cluster,MTG_subclass,MTG_Mapping,postPatch,rna_amplification_pass_fail,marker_sum_norm,quality_score,contam_sum,contaminationType,bootstrapping_probability,hemisphere,structure,donor_id,biological_sex,age,axon_bias_x,axon_bias_y,axon_depth_pc_0,axon_depth_pc_1,axon_depth_pc_2,axon_depth_pc_3,axon_depth_pc_4,axon_emd_with_basal_dendrite,axon_exit_distance,axon_exit_theta,axon_extent_x,axon_extent_y,axon_frac_above_basal_dendrite,axon_frac_below_basal_dendrite,axon_frac_intersect_basal_dendrite,axon_max_branch_order,axon_max_euclidean_distance,axon_max_path_distance,axon_mean_contraction,axon_num_branches,axon_soma_percentile_x,axon_soma_percentile_y,axon_total_length,basal_dendrite_bias_x,basal_dendrite_bias_y,basal_dendrite_calculate_number_of_stems,basal_dendrite_extent_x,basal_dendrite_extent_y,basal_dendrite_frac_above_axon,basal_dendrite_frac_below_axon,basal_dendrite_frac_intersect_axon,basal_dendrite_max_branch_order,basal_dendrite_max_euclidean_distance,basal_dendrite_max_path_distance,basal_dendrite_mean_contraction,basal_dendrite_mean_diameter,basal_dendrite_num_branches,basal_dendrite_soma_percentile_x,basal_dendrite_soma_percentile_y,basal_dendrite_stem_exit_down,basal_dendrite_stem_exit_side,basal_dendrite_stem_exit_up,basal_dendrite_total_length,basal_dendrite_total_surface_area,soma_aligned_dist_from_pia,soma_surface_area,axon_over_basal_dendrite_extent_x,axon_over_basal_dendrite_extent_y,axon_extent_x_over_y,basal_dendrite_extent_x_over_y,axon_over_basal_dendrite_ratio_xy,blowout_mv_qc,electrode_0_pa_qc,recording_date_qc,seal_gohm_qc,input_resistance_mohm_qc,initial_access_resistance_mohm_qc,input_access_resistance_ratio_qc,failed_ephys_qc,upstroke_downstroke_ratio_ramp,threshold_v_ramp,width_ramp,upstroke_ramp,downstroke_ramp,width_suprathresh_ramp,trough_v_ramp,threshold_i_ramp,postap_slope_ramp,fast_trough_deltav_ramp,peak_deltav_ramp,sag,sag_area,sag_tau,v_baseline,rheobase_i,fi_fit_slope,vm_for_sag,input_resistance,input_resistance_ss,tau,latency_rheo,avg_rate_rheo,mean_isi_rheo,upstroke_downstroke_ratio_rheo,threshold_v_rheo,peak_v_rheo,width_rheo,upstroke_rheo,downstroke_rheo,width_suprathresh_rheo,trough_v_rheo,fast_trough_v_rheo,postap_slope_rheo,fast_trough_v_last_rheo,adp_v_last_rheo,adapt_hero,avg_rate_hero,latency_hero,mean_isi_hero,median_isi_hero,isi_cv_hero,ir_late_hero,upstroke_downstroke_ratio_hero,threshold_v_hero,peak_v_hero,width_hero,upstroke_hero,downstroke_hero,width_suprathresh_hero,trough_v_hero,fast_trough_v_hero,postap_slope_hero,ahp_delay_ratio_hero,sag_depol,sag_area_depol,sag_tau_depol,adapt_mean,isi_cv_mean,ir_late_mean,avg_rate_max,isi_adapt_ratio,width_adapt_ratio,upstroke_adapt_ratio,downstroke_adapt_ratio,threshold_v_adapt_ratio,peak_v_adapt_ratio,ahp_delay_ratio_5spike,trough_slowdeltav_rheo,trough_slowdeltav_hero,fast_trough_deltav_rheo,fast_trough_deltav_hero,peak_deltav_rheo,peak_deltav_hero,first_isi_inv_rheo,first_isi_inv_hero,peak_ratio_chirp,peak_freq_chirp,X3db_freq_chirp,peak_impedance_chirp,low_freq_impedance_chirp,sync_freq_chirp,phase_peak_chirp,phase_low_chirp,total_inductive_phase_chirp
712871952,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,1.017576109,0.417630373,0.149879401,Endothelial,1,right,MFG,H18.26.403,F,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.91750336,43273.00892,1.889996416,2420.20224,11.17362,0.004616813,FALSE,3.644715358,-42.94792048,0.00098,343.3035617,-94.20453292,0.00088,-58.54167048,7.124999841,-1.057929083,-13.20833333,90.43750763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770249872,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,0.795071515,0.261963015,0.539477534,Microglia,1,right,MTG,H18.03.319,M,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.76000023,43403.867,2.696306432,483.157792,9.375752,0.019405155,FALSE,3.940866541,-41.55833562,0.0008,396.4390748,-100.5964799,0.0007,-56.85000229,31.70833333,-0.821439043,-13.37499873,76.43333562,0.215465993,1.532096406,0.127946746,-68.69982402,29.99999809,0.656249978,-99.65625763,402.3047686,328.2195685,0.016449908,0.08364,4,0.285933333,4.150368706,-40.33125305,37.77499771,0.00078,408.8100442,-98.4996932,0.00072,-54.93750381,-50.53750229,-1.123919071,-51.21875,,0.012772669,32,0.01626,0.031556774,0.03204,0.167271173,0.082288828,3.615418173,-39.53125381,41,0.00068,457.5862363,-126.565231,0.0006,-54.21249771,-54.06875229,0.887432003,0.116451933,0.311062992,1.489083438,0.4234064,0.096661024,0.185798434,0.099706458,41,1.22972973,1.222222222,0.711364665,0.785840672,0.915653292,0.889934563,0.117111829,-4.400001526,-0.143745422,-10.20624924,-14.53749847,78.10625076,80.53125381,6.715014773,53.36179296,1.026422381,2.650789935,21.70646853,0.325268388,0.316895247,1.150342802,-0.096934639,0.054449029,0.001267929
805743217,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,1.025733875,0.42007808,0.361738896,Microglia,1,left,MTG,H19.03.301,M,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.68937683,43474.15993,4.40916224,394.945952,7.731952,0.019577241,FALSE,3.127126517,-36.1270841,0.00084,335.1203107,-107.1760907,0.000733333,-53.38333384,41.79166667,-0.264132414,-15.08333333,84.04583613,0.121292531,0.833282813,0.157398592,-65.99427923,29.99999809,0.501470573,-100.3812561,264.310658,248.2776693,0.01432261,0.1592,2,0.27682,3.084068047,-37.16875076,46.07500076,0.00082,333.0647889,-107.9952789,0.00072,-54.98750305,-50.95000076,-0.153635088,-51.55625153,,0.015193563,25,0.0235,0.040036667,0.03987,0.188326741,0.085413417,2.647824451,-38.20000076,42.91875458,0.00068,341.7390846,-129.0641019,0.0006,-51.29375458,-51.23750305,1.731269171,0.146474484,0.080133356,,,0.094733923,0.18741917,0.10302728,32,1.325024925,1.228571429,0.844352407,0.774858552,0.946300839,0.965988383,0.112682588,-4.037502289,-0.056251526,-13.78125,-13.03750229,83.24375153,81.11875534,3.612455747,39.18495298,1.023603082,1.700506751,7.402205857,0.408133984,0.398722887,0.400119236,-0.162965968,-0.017419253,0
812021957,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,1.171068922,0.338981483,0.758277913,Endothelial,1,right,MTG,H19.03.302,M,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.33625031,43488.39022,2.159818752,285.715584,7.5373935,0.026380757,FALSE,4.084699471,-41.67343903,0.000915,358.5937771,-87.87841587,0.000815,-55.99922085,47.296875,-0.626029975,-12.20937586,82.3000021,0.084321022,0.565379961,0.176080706,-67.35369274,40,0.299999992,-94.48125458,235.0000739,209.6751865,0.018302892,0.1889,1,,4.046071351,-39.81874847,43.91875076,0.00088,361.8307353,-89.42767044,0.0008,-53.86249924,-51.66875076,-0.028071782,-51.66875076,,0.051959092,14,0.0411,0.071752308,0.06448,0.395760384,0.214233842,3.37117659,-39.52499771,42.01875305,0.00078,361.7826978,-107.3164482,0.0007,-51.61249924,-51.53750229,0.100023707,0.100635076,0.108531326,,,0.087315032,0.387216521,0.258337822,19,1.593832021,1.225,0.853267,0.790130525,0.955671374,0.966056955,0.057205606,-2.193748474,-0.074996948,-11.85000229,-12.01250458,83.73749924,81.54375076,,28.39295855,28.73257065,28.27129307,39.92776467,9.720148087,0.338297188,38.53594717,0.656426787,-0.422678798,0.043874108
832670765,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,0.966431633,0.411052361,0.334715708,Endothelial,1,left,MTG,H19.03.305,M,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.807499886,43530.08595,2.97150976,391.770208,8.3521995,0.021319129,FALSE,3.520960944,-35.02291743,0.00082,405.0528873,-115.0621997,0.000693333,-53.19583511,68.95833333,0.427793745,-18.04791896,85.31874975,0.124599554,1.051256797,0.063779061,-63.42888077,59.99999619,0.336842085,-98.26874542,238.0983084,226.1184125,0.018128211,0.08576,2,0.10864,3.474089718,-36.17500305,50.86875153,0.00078,420.8426875,-121.1375415,0.00068,-52.28749847,-52.18125153,0.225788114,-52.44374847,-51.85000229,0.029888638,20,0.01944,0.051585263,0.05266,0.270631818,0.22851702,3.036035834,-36.16249847,49.47499847,0.00068,423.2385114,-139.4049789,0.00058,-51.89999771,-51.83750153,1.940679197,0.027426663,0.157008305,0.570425313,0.08159569,0.032692828,0.170263987,0.196369377,25,1.593956563,1.205882353,0.87684689,0.795154728,0.954395722,0.977529622,0.019718765,-0.106246948,-0.062496185,-16.00624847,-15.67500305,87.04375458,85.63749695,9.204712813,34.98950315,,,,,,,,,
835631800,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,1.2077134,0.451595196,0.278645106,Microglia,1,left,ITG,H19.03.306,F,21,76.23719928,87.91631501,184.3857061,-514.0726038,-136.8062377,-99.08463806,-127.174368,14.39020138,13.87830061,0.470593098,649.800625,183.570652,0.774237805,0,0.225762195,20,374.9822373,729.5970553,0.712312365,99,0.424085366,0.079573171,8394.727762,38.86182497,-19.91132238,6,67.00635338,79.99811981,0,0,1,4,66.53393544,95.83758222,0.879095324,0.535536385,36,0.117274168,0.587955626,0.166666667,0.666666667,0.166666667,768.7452064,1294.824249,160.2160703,215.3263343,9.697597201,2.294687081,3.539784916,0.837599103,4.226108772,,18.09625053,43535.91782,2.972716032,701.721536,10.476175,0.014929248,FALSE,3.548605203,-37.9291687,0.00096,321.9885273,-90.76708416,0.00084,-56.27708562,12.91666667,-0.204130202,-16.2166659,82.23125458,0.131169841,1.281195859,0.153245695,-56.4998403,10,0.428323697,-102.15625,379.3244958,345.5120002,0.021403166,0.54752,1,,3.73195355,-37.62500381,45.3125,0.001,323.1095272,-86.57919315,0.00086,-57.23125458,-54.08124924,-0.095374845,-54.08124924,,0.022001595,21,0.01382,0.047699,0.04857,0.221521363,0.086685376,3.327725931,-38.66875076,41.93124771,0.00084,329.0334414,-98.87636428,0.00076,-51.17500305,-51.16875458,0.320317851,0.116917048,0.161338285,0.387291445,,0.02210266,0.193848722,0.110375036,27,1.24866242,1.14893617,0.846670057,0.888370583,0.913759429,0.978854226,0.114193664,-3.150005341,-0.006248474,-16.45624542,-12.50000381,82.93750381,80.59999847,,37.70739065,,,,,,,,,
835857228,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,1.083575754,0.508379589,0.163545521,Endothelial,1,left,ITG,H19.03.306,F,21,79.37220207,207.2780011,-5.390542986,1215.140768,-274.3638281,-479.7271579,470.1295113,5.175806275,16.08256389,0.571032043,951.8894137,353.7641537,0.532090881,0.012982934,0.454926186,17,624.299264,892.8888583,0.7181787,119,0.49607371,0.192649984,13203.17631,6.097889573,-11.0246617,7,79.83165724,48.95515045,0,0,1,4,56.63644306,76.01703936,0.866768928,0.8428483,25,0.429824561,0.578947368,0,0.857142857,0.142857143,497.4295216,1330.538194,188.5998549,623.7285507,11.92370855,7.226290808,2.690745808,1.630710079,1.650045489,,35.66062546,43536.07417,2.483540992,679.875648,8.748028,0.0128671,FALSE,3.408187435,-36.25833639,0.00078,421.0183644,-123.5447712,0.00066,-56.78958639,8.875,-0.390714591,-19.48749797,85.59792074,0.094037063,0.895486328,0.117182591,-51.63421512,10,0.518965514,-99.28125,443.8931644,395.2324552,0.023226099,0.05572,5,0.213005,3.502155227,-36.22499847,49.87500381,0.00078,420.7656961,-120.1447877,0.00066,-56.43124771,-55.00000381,-0.669174527,-55.66250229,,0.009418532,28,0.0091,0.036112593,0.03584,0.128936466,0.090816844,3.269446458,-36.70000458,48.68750381,0.0007,444.2256146,-135.871812,0.0006,-53.69375229,-53.53125,0.71034547,0.070383912,,,,0.004488554,0.140617413,0.094200438,37,0.854407295,1.076923077,0.89783163,0.911971825,0.961870296,0.976691609,0.05182023,-1.431243896,-0.162502289,-18.77500534,-16.83124542,86.10000229,85.38750839,5.066882854,37.28560776,,,,,,,,,
835859530,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,1.008020521,0.39148186,0.661392188,Microglia,1,left,ITG,H19.03.306,F,21,185.813564,122.6351985,2066.804066,2216.252959,95.81507448,27.90077072,826.1253892,8.912349552,0,0.391071829,1030.399861,442.1503232,0.721939484,0.027343389,0.250717128,17,628.7718931,1625.357759,0.686704682,217,0.497781843,0.182391951,28860.41427,26.66586277,23.68236754,5,123.3380804,57.4729349,0,0,1,3,87.73548246,102.2896856,0.893676492,0.951584218,13,0.318885449,0.297213622,0.2,0.8,0,402.3448017,1207.825205,189.5428134,784.2306131,8.354271914,7.693192004,2.330428831,2.14602022,1.08593051,,-19.89312553,43536.092,2.797146624,679.733056,8.602504,0.012655709,FALSE,2.922682898,-37.31666819,0.000886667,310.4645589,-106.2270167,0.000733333,-61.11458715,7.166666667,-0.699079687,-22.26041921,80.50208664,0.127849206,1.710289219,0.164582872,-50.4527233,10,0.529961832,-100.9312592,488.1842732,403.1390036,0.019063562,0.07282,2,0.17152,2.963714637,-38.30625153,43.30000305,0.00088,316.9855659,-106.955495,0.00074,-61.48750305,-60.21875,-0.415109873,-59.70000458,,0.008337699,27,0.0079,0.037662308,0.03791,0.122019005,0.066373626,2.988945546,-38.23125458,44.05625153,0.0008,337.6270526,-112.9585827,0.00068,-58.56874847,-58.31875229,0.247236152,0.088791209,,,,0.021748781,0.126985269,0.104237948,35,1.11661398,1.142857143,0.84054476,0.865034701,0.94189871,0.938586862,0.054110302,-1.268753052,-0.249996185,-21.91249847,-20.08749771,81.60625458,82.2875061,5.830223881,33.35557038,,,,,,,,,
880209093,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,0.969070666,0.248192282,0.983349773,Microglia,1,left,TemL,H19.06.356,M,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.40374947,43619.85417,3.2003392,369.226016,10.312889,0.027931101,FALSE,3.727640592,-38.73437691,0.00085,340.3902244,-91.31547587,0.00076,-53.55468845,46.625,-0.041451114,-11.43281364,78.12656593,0.063787997,,,-67.6402242,38,0.374348406,-97.74375916,242.4375862,228.8631376,0.019750469,0.87608,1,,3.708009184,-38.23749924,41.69375229,0.00082,356.0759395,-96.02887205,0.00074,-53.62500381,-50.13750458,0.236879401,-50.13750458,-50.20000458,0.022468851,22,0.0294,0.04554381,0.0433,0.227522314,0.162333911,2.969213502,-38.28750229,39.55000305,0.00066,364.5542898,-122.7780655,0.0006,-49.75000381,-49.64999771,1.617989459,0.060676105,0.066415139,,,0.085835508,0.245534083,0.115314183,27,1.336893204,1.205882353,0.85855699,0.786313106,0.95752966,0.982367739,0.157507473,-3.487499237,-0.100006104,-11.90000534,-11.36249542,79.93125153,77.83750534,,35.51136364,1.000163198,1.000298089,5.40160968,0.383277684,0.383215159,0.400119236,-0.110682718,-0.035846621,0
880238289,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,1.152729215,0.250030604,0.708945485,Microglia,1,left,TemL,H19.06.356,M,62,79.67709877,9.224556308,-92.64623756,-240.9600399,-266.9980828,-11.29590916,-273.0361023,9.769404757,0,0.746270719,587.0008611,212.7830175,0.07995029,0,0.92004971,14,337.6430873,970.8778278,0.698025574,89,0.374482187,0.530240265,6779.566639,30.87300355,-154.3210397,6,167.5248942,257.0983466,0,0.188299817,0.811700183,4,234.9198236,382.1477941,0.742085561,0.687730443,34,0.398537477,0.84095064,0,0.666666667,0.333333333,2321.042882,4977.189128,116.12628,366.6953075,3.503961987,0.827632773,2.75868285,0.651598489,4.233715848,,30.05750084,43619.87675,2.621192448,338.048416,9.876035,0.029214854,FALSE,3.86389656,-40.00833384,0.001106667,250.0801517,-64.73548942,0.001013333,-51.02083588,62.16666794,-0.261646015,-8.908332825,69.09583473,0.140082017,1.081874922,0.215101459,-65.26985931,54,0.371540548,-94.43125916,248.9999384,206.2286317,0.018764872,0.30852,1,,4.12454531,-39.875,36.03125,0.00104,289.6303664,-70.22116249,0.00094,-51.26875305,-48.90625,-0.875232541,-48.90625,,0.025560181,20,0.02762,0.050037895,0.0519,0.234031241,0.166222222,3.166341766,-39.36250305,31.41875267,0.0008,289.5027879,-91.43131391,0.00076,-47.95000458,-47.88750458,0.234300127,0.06948447,0.095182575,,,0.03875614,0.220154493,0.208887859,26,1.683991684,1.357142857,0.806292498,0.710745377,0.915088464,1.012468509,0.058291327,-2.362503052,-0.0625,-9.03125,-8.525001526,75.90625,70.78125572,,40.25764895,1.004883409,1.550462038,8.302474137,0.290940046,0.289526165,0.45013414,-0.136890054,0.014563042,0.000539925
880462484,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,0.953943506,0.278247597,0.504950052,Microglia,1,left,TemL,H19.06.356,M,62,107.4109216,-79.3276827,263.5159879,-453.2455493,-146.360096,140.1535276,-373.643769,2.567011874,0,0.480524104,672.0470316,216.1819277,0.061625128,0,0.938374872,30,431.576809,1032.438305,0.75626613,199,0.380334585,0.648344145,8308.787514,33.12908662,-137.4404256,9,162.7585333,197.7294038,0,0.057205721,0.942794279,8,174.7803942,287.3147532,0.743799431,0.551704557,55,0.418591859,0.652915292,0.111111111,0.777777778,0.111111111,2467.610204,4285.114106,99.15867155,260.2789783,4.129104742,1.093322104,3.108710514,0.823137734,3.776658981,,29.89875031,43619.91831,2.572958976,363.712864,10.357921,0.028478292,FALSE,3.541410344,-41.86041896,0.000913333,298.2231016,-84.20930884,0.000806667,-56.5250028,50.16666667,-0.010326215,-13.89374669,64.51666896,0.09509553,0.411832813,0.044996525,-70.84906464,42,0.468621556,-97.86875916,277.8125107,262.4884915,0.016242519,0.27258,1,,3.601593535,-41.72500229,24.38125229,0.00088,313.2573292,-86.97742432,0.00078,-56.99374771,-55.98125076,-0.428282288,-55.98125076,-56.00625229,0.02924909,21,0.0255,0.04675,0.04946,0.257647516,0.206723134,3.076573075,-41.12500381,20.33749962,0.00076,304.9044077,-99.1052058,0.00066,-53.86875153,-53.74375153,0.807845152,0.037321334,0.108399011,0.404142305,0.01148256,0.053060286,0.259620777,0.208752931,31,2.536231884,1.179487179,0.888809951,0.817953374,0.948647847,1.040702553,0.039788318,-1.012496948,-0.125,-14.25624847,-12.61874771,66.10625458,61.46250343,,40.32258065,,,,,,,,,
880463884,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,1.115127155,0.426231625,0.239497346,Microglia,1,left,TemL,H19.06.356,M,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.13500023,43619.97781,2.129008256,480.117536,9.228875,0.019222116,FALSE,3.699302137,-40.29791768,0.000906667,341.3038443,-92.25977791,0.000786667,-55.72500229,91.83333079,-0.087099273,-14.8770841,80.97499975,0.070855737,0.524295156,0.21143902,-70.75765228,59.99999619,0.320338975,-99.08124542,223.7224132,210.4307782,0.018855531,0.11624,1,,3.796718622,-39.79375076,42.10000229,0.00088,355.6726772,-93.67896666,0.00078,-55.4375,-53.71250153,-0.146931086,-53.71250153,,0.02522637,15,0.03346,0.065622857,0.06741,0.219737123,0.19728528,3.356111768,-40.74374771,39.12500381,0.00076,354.0776763,-105.5023494,0.00066,-54.36874771,-54.26875305,0.466367899,0.043077757,0.077270634,,,0.080616249,0.180571916,0.182962885,27,1.517475222,1.263157895,0.821625319,0.757296564,0.958582602,0.946485628,0.043077757,-1.724998474,-0.099994659,-13.91875076,-13.52500534,81.89375305,79.86875153,,26.16431188,,,,,,,,,
880478829,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,1.245356841,0.464518696,0.128430339,Microglia,1,left,TemL,H19.06.356,M,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.95937347,43620.0006,2.640120832,1151.280128,10.169005,0.008832781,FALSE,3.504023111,-48.53958511,0.000806667,340.5994973,-97.20533002,0.000733333,-59.65208689,19.125,-0.45129009,-10.3458341,79.05000305,0.15671359,1.001418828,0.085377987,-66.92852097,10,0.914320014,-98.52500153,321.7934966,323.8516228,0.019905777,0.34684,1,,4.018930976,-42.08749771,39.65625,0.0009,352.4425743,-87.69560274,0.00082,-55.64375305,-53.42500305,-0.913801915,-53.42500305,,0.007859693,36,0.01552,0.027838286,0.02796,0.195380095,0.213748657,2.917613194,-51.01875305,23.99375153,0.0007,331.3138058,-113.5564531,0.00064,-59.35625458,-59.11249924,-0.212288395,0.113909559,0.063085087,,,0.029039167,0.176211045,0.209641253,56,1.717699776,1.2,0.836038214,0.845271576,0.955303072,0.962224403,0.133807476,-2.21875,-0.243755341,-11.33750534,-8.093746185,81.74374771,75.01250458,,48.87585533,,,,,,,,,
911043548,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,1.045241061,0.243271662,1.156303423,Microglia,1,right,MTG,H19.03.317,M,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.831249952,43669.89985,3.6435968,295.641376,18.757478,0.063446728,FALSE,3.014609348,-38.62083435,0.000693333,403.2436983,-133.8699505,0.000606667,-54.62083435,59.99999873,1.052599788,-15.76875051,84.00625229,0.192730501,1.823040156,0.43018376,-64.20399814,40,0.308339427,-96.6875,289.0144885,240.2419015,0.013844743,0.16998,2,0.40944,2.427763525,-37.68750381,21.49375153,0.00088,227.8485512,-93.8512128,0.00078,-53.81250381,-49.89999771,-0.042662007,-48.80000305,-48.99375153,0.012645934,19,0.01946,0.054458889,0.05506,0.131716201,0.139556377,2.863786632,-39.32500076,44.16875076,0.0006,427.1579549,-149.1584429,0.00054,-56.09999847,-56.07500458,2.392597941,0.032896945,0.130928516,0.624019531,,0.056750218,0.154907807,0.131844595,23,1.561884439,1.060606061,0.854408922,0.894425748,0.932410688,0.948826012,0.086494253,-3.912506104,-0.024993896,-12.2124939,-16.75000381,59.18125534,83.49375153,2.442360297,25.72016461,,,,,,,,,
992024771,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,0.993516943,0.456923754,0.465041161,Microglia,1,left,MTG,H19.03.323,F,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.94062424,43802.99559,3.709527808,356.253056,9.802965,0.027516859,FALSE,3.758361612,-38.29791896,0.000906667,368.3746951,-98.02605008,0.000773333,-57.00625229,76.45833333,-0.428696993,-16.2166659,84.02500407,0.092127085,0.535292891,0.140052546,-67.85461334,40,0.19236111,-94.23124695,218.6249793,204.8126928,0.016063651,0.59894,1,,3.774881378,-38.16249847,47.64374924,0.0009,383.8931771,-101.6967525,0.00078,-58.75000381,-53.83125305,-0.527764371,-53.83125305,,0.039561573,11,0.0496,0.08829,0.08612,0.23924625,0.081333333,3.453371667,-37.89374924,44.95625305,0.00078,384.3542586,-111.2982603,0.00068,-53.69375229,-53.24374771,-0.16873544,0.073321113,0.1505135,1.465120781,,0.07083561,0.234236826,0.091941356,18,1.785196426,1.125,0.903882883,0.871356734,0.94383475,0.97818808,0.069989844,-4.918750763,-0.450004578,-15.66875458,-15.34999847,85.80624771,82.85000229,,17.00680272,1.043836713,1.100327898,8.702593373,0.266236961,0.255056143,0.400119236,-0.094497852,-0.022621723,0
1005097706,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,1.15492231,0.364504917,0.778523993,Microglia,1,left,MTG,H20.03.303,F,27,89.63601843,87.33479714,-689.7380955,33.22771894,-353.8106439,-236.4874283,-165.099534,17.58924912,30.96187816,0.503590708,168.9313247,218.8286172,0.550906555,0,0.449093445,12,242.6058599,500.5741857,0.736817132,79,0.117503487,0.163179916,5337.463411,56.02212006,-221.4605055,11,94.79003251,311.6140721,0,0.254888268,0.745111732,6,386.617675,481.5251248,0.800008362,0.770375941,33,0.340782123,0.775139665,0,1,0,2251.119364,5554.255312,219.9448302,421.1871302,1.78216338,0.702242411,0.77198004,0.304190475,2.537817928,,47.63124847,43866.07499,2.129188224,521.325408,9.557511,0.0183331,FALSE,3.525201288,-38.87291718,0.000973333,302.3104231,-85.76209305,0.000873333,-55.94375102,35.375,0.014574107,-14.77083588,76.20625178,0.250173301,1.964010781,0.188722131,-64.96200888,28,0.389661159,-98.76874542,300.9998202,226.6299375,0.019029351,0.63578,1,,3.652787784,-39.53125381,42.84375,0.00094,342.5028117,-93.76477143,0.00082,-56.88125229,-54.63125229,0.068121452,-54.63125229,,0.011897423,22,0.02146,0.044279048,0.04592,0.123970488,0.077673692,3.391611851,-38.51875305,40.06874847,0.00082,345.8881475,-101.9834116,0.00074,-53.16249847,-52.95000076,-0.149615444,0.078552176,0.088836804,,,0.012178534,0.129217692,0.103513518,27,0.99252895,1.19047619,0.840191923,0.829314799,0.958292842,0.983207299,0.043040524,-2.25,-0.212497711,-15.09999847,-14.43124771,82.37500381,78.58750153,,30.99814011,1.094490767,1.400417324,5.201550062,0.579865992,0.529804349,0.400119236,-0.151505962,-0.00377001,0
1005134890,Inh L1 LAMP5 NMBR,Lamp5,Inh L1 SST NMBR (ADARB2+),nucleus_present,Pass,1.134663902,0.4344427,0.252299571,Endothelial,1,left,MTG,H20.03.303,F,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.80562496,43866.25028,3.086270464,1327.872896,11.444328,0.008618542,FALSE,3.411899927,-45.67500178,0.00092,317.8896469,-93.1921722,0.00084,-58.50416946,21.04166603,-0.61376775,-11.75416819,82.98958715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
